,MS,JPM,C,WFC,BAC,PG,WMT,MO,KR,KHC,KMI,HAL,XOM,OXY,MRO,3-Year Note Auction,30-Year Bond Auction,5-Year Note Auction,7-Year Note Auction,All Car Sales,All Truck Sales,Building Permits (MoM),CB Employment Trends Index,Challenger Job Cuts,Chicago Fed National Activity,Cleveland CPI (MoM),Continuing Jobless Claims,Core CPI (YoY),Core CPI Index,Core PCE Price Index (YoY),CPI (YoY),"CPI Index, n.s.a.",Dallas Fed Mfg Business Index,Dallas Fed PCE,Dallas Fed Services Revenues,Durables Excluding Defense (MoM),EIA Weekly Distillates Stocks,Existing Home Sales (MoM),Export Price Index (MoM),Factory orders ex transportation (MoM),"US Foreign Buying, T-bonds",Gasoline Inventories,Goods Orders Non Defense Ex Air (MoM),Government Payrolls,House Price Index (YoY),Housing Starts (MoM),ISM Manufacturing Employment,ISM Manufacturing New Orders Index,ISM Non-Manufacturing Business Activity,ISM Non-Manufacturing Employment,ISM Non-Manufacturing New Orders,ISM Non-Manufacturing Prices,Jobless Claims 4-Week Avg.,JOLTs Job Openings,KC Fed Composite Index,KC Fed Manufacturing Index,Manufacturing Production (MoM),Manufacturing Payrolls,MBA 30-Year Mortgage Rate,MBA Purchase Index,Michigan 5-Year Inflation Expectations,Michigan Consumer Expectations,Michigan Current Conditions,House Price Index,Mortgage Market Index,Mortgage Refinance Index,New Home Sales (MoM),ISM-New York Index,NFIB Small Business Optimism,Overall Net Capital Flow,Pending Home Sales Index,Philly Fed Business Conditions,Philly Fed CAPEX Index,Philly Fed Employment,Philly Fed New Orders,Philly Fed Prices Paid,Private Nonfarm Payrolls,Real Earnings (MoM),Real Personal Consumption (MoM),Redbook (MoM),Redbook (YoY),Retail Control (MoM),Retail Sales Ex Gas/Autos (MoM),Richmond Manufacturing Shipments,Richmond Services Index,S&P/CS HPI Composite - 20 s.a. (MoM),S&P/CS HPI Composite - 20 n.s.a. (MoM),Texas Services Sector Outlook,TIC Net Long-Term Transactions including Swaps,CFTC Crude Oil speculative net positions,CFTC Gold speculative net positions,CFTC Silver speculative net positions,Construction Spending (MoM),ISM Manufacturing PMI,ISM Manufacturing Prices,Factory Orders (MoM),Pending Home Sales (MoM),Total Vehicle Sales,MBA Mortgage Applications (WoW),Challenger Job Cuts (YoY),ADP Nonfarm Employment Change,ISM Non-Manufacturing PMI,Crude Oil Inventories,Initial Jobless Claims,Natural Gas Storage,Average Hourly Earnings (MoM),Average Weekly Hours,Nonfarm Payrolls,U6 Unemployment Rate,Unemployment Rate,Wholesale Inventories (MoM),U.S. Baker Hughes Oil Rig Count,Consumer Credit,Trade Balance,IBD/TIPP Economic Optimism,Federal Budget Balance,Core Retail Sales (MoM),Import Price Index (MoM),Retail Sales (MoM),Business Inventories (MoM),Core CPI (MoM),CPI (MoM),NY Empire State Manufacturing Index,Capacity Utilization Rate,Industrial Production (MoM),Michigan Consumer Sentiment,Michigan Inflation Expectations,TIC Net Long-Term Transactions,NAHB Housing Market Index,Building Permits,Core PPI (MoM),Housing Starts,PPI (MoM),Philadelphia Fed Manufacturing Index,Existing Home Sales,S&P/CS HPI Composite - 20 n.s.a. (YoY),CB Consumer Confidence,House Price Index (MoM),Richmond Manufacturing Index,New Home Sales,Fed Interest Rate Decision,Core Durable Goods Orders (MoM),Durable Goods Orders (MoM),Employment Cost Index (QoQ),GDP (QoQ),GDP Price Index (QoQ),Chicago PMI,10-Year Note Auction,Core PCE Price Index (MoM),Personal Income (MoM),Personal Spending (MoM),Nonfarm Productivity (QoQ),Unit Labor Costs (QoQ),Current Account,3-Month Bill Auction,PPI (YoY)
2019Q2,102440000000.0,359520000000.0,265200000000.0,264750000000.0,291190000000.0,170940000000.0,1239250000000.0,66190000000.0,372510000000.0,64060000000.0,32140000000.0,59300000000.0,690910000000.0,44200000000.0,13810000000.0,2.1366666666666667,2.8096666666666668,2.057,2.153,4877222.222222222,12196666.666666666,-1.7333333333333332,110.63333333333333,46866.66666666666,-0.17333333333333334,0.2333333333333333,1677.9230769230774,2.0666666666666664,262.19,1.6000000000000003,1.8,255.92666666666665,-5.133333333333333,2.9,10.066666666666668,0.0,-368230.7692307693,0.1333333333333334,-0.2333333333333333,0.16666666666666666,-8200000000.0,-491923.07692307705,0.4666666666666666,15000.0,5.0,1.3,53.53333333333333,51.46666666666667,59.63333333333333,55.6,57.5,56.66666666666666,215019.23076923078,7373333.333333332,3.0,3.6666666666666665,0.03333333333333335,8000.0,4.315384615384615,268.5846153846154,2.3833333333333333,90.09999999999998,112.21666666666664,275.1,455.3846153846154,1502.6692307692306,-2.5666666666666664,882.3333333333335,103.93333333333334,8933333333.333334,106.0,20.066666666666666,27.4,16.099999999999998,11.666666666666664,19.2,172333.33333333337,-0.03333333333333335,0.13333333333333333,0.16923076923076932,5.315384615384616,0.4,0.3333333333333333,2.333333333333333,14.666666666666664,0.03333333333333333,0.5666666666666667,2.8666666666666667,35366666666.666664,459853.84615384607,116653.84615384616,3092.3076923076924,-0.7000000000000001,52.20000000000001,50.36666666666667,-0.3,0.7999999999999999,17050000.0,1.9461538461538463,32.4,134666.66666666663,55.83333333333334,2096846.1538461538,215307.6923076923,91846153846.15384,0.20000000000000004,34.4,187333.33333333328,7.1999999999999975,3.6333333333333333,0.3833333333333333,804.9230769230769,16396666666.666666,-53833333333.333336,55.33333333333334,-18666666666.666668,0.3333333333333333,-0.3333333333333333,0.2333333333333333,0.26666666666666666,0.16666666666666666,0.16666666666666666,6.433333333333333,77.96666666666667,-0.033333333333333326,98.76666666666668,2.65,49833333333.333336,64.33333333333333,1270000.0,0.20000000000000004,1252333.333333333,0.13333333333333333,8.466666666666667,5266666.666666667,2.333333333333333,128.26666666666665,0.2333333333333333,3.6666666666666665,648333.3333333335,2.5,0.5,-0.4666666666666668,0.6,2.033333333333333,2.533333333333333,52.16666666666666,2.3583333333333334,0.20000000000000004,0.4666666666666666,0.3333333333333333,2.3,2.5,-128199999999.99995,2.3153846153846156,1.9
2019Q3,100320000000.0,361840000000.0,261100000000.0,268840000000.0,285360000000.0,177980000000.0,1303770000000.0,68560000000.0,281680000000.0,60760000000.0,32140000000.0,55500000000.0,650490000000.0,58590000000.0,12490000000.0,1.664,2.4163333333333337,1.5963333333333332,1.6963333333333337,4613333.333333333,12380000.0,4.466666666666668,110.86666666666667,44627.33333333334,-0.23666666666666664,0.2333333333333333,1684.2307692307693,2.333333333333333,264.14,1.7000000000000002,1.7333333333333334,256.63,-0.6999999999999998,1.6,13.866666666666667,-0.46,638076.9230769231,0.5333333333333332,-0.2,0.06666666666666668,-17933333333.333332,-155615.38461538462,-0.1,24000.0,4.9,-0.3666666666666665,48.46666666666666,48.43333333333334,56.6,53.23333333333334,56.03333333333334,58.23333333333333,214826.92307692303,7097333.333333332,-3.0,1.0,-0.13333333333333333,5666.666666666668,3.9915384615384606,256.1076923076924,2.5,84.76666666666667,108.31666666666668,277.8333333333333,540.7615384615385,2163.584615384615,-2.1333333333333337,877.7333333333332,103.2,25566666666.666668,107.2,30.466666666666665,28.46666666666667,16.46666666666667,23.16666666666667,20.633333333333336,119333.33333333331,0.06666666666666668,0.2333333333333333,-0.6846153846153846,5.338461538461539,0.43333333333333335,0.3333333333333333,-7.333333333333332,7.666666666666668,0.06666666666666668,0.06666666666666668,3.733333333333333,6333333333.333331,401500.0,276876.92307692306,48992.307692307695,0.2333333333333333,49.36666666666667,46.93333333333334,0.2333333333333333,0.20000000000000004,17000000.0,0.13076923076923086,36.5,162000.0,54.23333333333333,-3846615.384615385,212461.53846153847,69538461538.46153,0.2333333333333333,34.36666666666667,143333.33333333337,7.033333333333334,3.6333333333333333,0.25,756.1538461538463,16900000000.0,-53800000000.0,54.16666666666666,-160000000000.0,0.3,-0.033333333333333326,0.26666666666666666,0.13333333333333333,0.2333333333333333,0.13333333333333333,3.7,77.63333333333334,-1.8503717077085935e-17,93.98333333333332,2.7000000000000006,30900000000.0,66.33333333333333,1380666.666666667,-0.03333333333333333,1270333.333333333,1.8503717077085935e-17,16.866666666666667,5430000.0,2.033333333333333,131.96666666666667,0.4000000000000001,-6.666666666666668,683000.0,2.125,-0.06666666666666668,0.8,0.7,2.033333333333333,1.6666666666666667,47.3,1.8243333333333327,0.10000000000000002,0.26666666666666666,0.3,-0.25,3.05,-124100000000.0,1.9942857142857144,1.6333333333333335
2019Q4,108570000000.0,339990000000.0,249260000000.0,242550000000.0,271350000000.0,182400000000.0,1279910000000.0,60070000000.0,279740000000.0,65360000000.0,33520000000.0,51910000000.0,671730000000.0,66280000000.0,12330000000.0,1.5583333333333331,2.3023333333333333,1.6376666666666668,1.737,4415000.0,12400000.0,2.2333333333333334,110.62666666666668,46248.0,0.040000000000000036,0.20000000000000004,1684.1538461538462,2.2666666666666666,263.55333333333334,1.7,1.9333333333333336,255.26333333333332,-3.2,1.8333333333333333,13.9,0.675,-672384.6153846154,-2.066666666666667,-0.16666666666666666,-0.5666666666666668,-34500000000.0,696615.3846153846,0.20000000000000004,6666.666666666668,5.466666666666666,-1.3999999999999997,50.16666666666666,49.13333333333333,56.16666666666666,55.16666666666666,58.46666666666667,57.56666666666666,218384.61538461532,7163333.333333332,-4.666666666666667,-1.3333333333333333,0.5333333333333333,16666.666666666668,3.982307692307692,256.75384615384615,2.3166666666666664,86.66666666666669,113.3,273.2,537.2769230769231,2158.230769230769,5.3,865.7666666666668,103.83333333333331,-16800000000.0,104.73333333333332,34.93333333333333,27.8,24.066666666666666,14.666666666666664,14.533333333333333,228666.66666666663,0.2,-0.06666666666666665,-1.1428571428571428,5.3285714285714265,-0.4333333333333333,-0.4333333333333333,-1.3333333333333333,18.666666666666668,0.3,-0.06666666666666668,3.75,-12033333333.33333,429130.7692307693,274753.84615384607,46930.76923076923,-0.2,50.23333333333333,49.03333333333333,-0.06666666666666668,-0.9,16966666.666666668,-0.32307692307692304,-24.766666666666666,154333.33333333337,55.4,1678230.769230769,220000.0,3461538461.5384607,0.26666666666666666,34.43333333333333,235333.33333333328,7.166666666666668,3.6666666666666665,0.15000000000000002,685.4615384615385,19203333333.333332,-52100000000.0,54.16666666666666,-68500000000.0,-0.5,-0.43333333333333335,-0.2333333333333333,0.2333333333333333,0.20000000000000004,0.2,3.466666666666667,77.56666666666666,0.20000000000000004,97.08333333333331,2.45,7266666666.666667,72.33333333333333,1423000.0,-9.251858538542968e-18,1252333.333333333,0.06666666666666668,5.433333333333334,5266666.666666667,3.7000000000000006,125.96666666666664,0.30000000000000004,0.6666666666666666,682500.0,1.75,0.2333333333333333,-0.06666666666666665,0.7,2.4000000000000004,1.95,46.13333333333333,1.7469999999999999,0.13333333333333333,0.5,0.06666666666666665,0.95,2.0,-114150000000.0,1.5730769230769233,1.5666666666666669
2020Q1,97790000000.0,330080000000.0,263780000000.0,211320000000.0,267350000000.0,172140000000.0,1416710000000.0,63590000000.0,288930000000.0,61570000000.0,31060000000.0,50370000000.0,561580000000.0,66130000000.0,10240000000.0,1.1746666666666667,1.907333333333333,1.0443333333333331,1.1656666666666669,3780000.0,11233333.333333334,-1.0333333333333334,93.19666666666666,115561.0,-1.2375,0.2333333333333333,1737.3846153846155,2.266666666666666,266.7833333333333,1.7000000000000002,2.1,258.25666666666666,-23.0,1.5666666666666669,-11.4,-4.05,-38692.307692307695,-1.1,-0.6666666666666666,-1.5666666666666669,-89600000000.0,1692.3076923076926,0.13333333333333333,25333.33333333333,5.6000000000000005,-9.133333333333333,45.76666666666667,48.0,55.56666666666666,51.9,57.40000000000001,52.1,277019.23076923075,6678666.666666668,-4.333333333333333,-4.666666666666667,-2.1,-5000.0,3.749166666666667,276.94166666666666,2.3666666666666667,88.08333333333331,112.5,286.43333333333334,730.9250000000003,3378.5000000000005,-3.966666666666667,861.3666666666667,101.73333333333336,153133333333.33334,102.83333333333331,39.66666666666666,24.9,11.066666666666668,12.1,14.433333333333332,-93000.0,0.26666666666666666,-2.3666666666666667,0.02307692307692303,6.169230769230769,0.5666666666666667,-0.9666666666666668,14.333333333333336,12.333333333333336,0.4,0.5333333333333333,-20.233333333333327,-37466666666.66667,455353.84615384607,313984.6153846154,60492.307692307695,0.4666666666666666,50.03333333333333,45.53333333333333,-3.6,-4.4,16846666.666666668,6.966666666666666,-7.899999999999999,149000.0,55.1,1077000.0,201098.6923076923,-95769230769.23076,0.3,34.3,-67666.66666666669,7.533333333333334,3.8333333333333335,-0.25,670.5384615384615,7436666666.666667,-43200000000.0,57.03333333333333,-129000000000.0,-1.5333333333333332,-0.9333333333333332,-2.9666666666666663,-0.2333333333333333,0.10000000000000002,-0.06666666666666668,-1.2666666666666668,75.5,-1.7000000000000002,97.63333333333333,2.4,-14100000000.0,73.66666666666667,1456000.0,0.13333333333333333,1460666.666666667,-0.1,13.666666666666664,5500000.0,3.5,127.43333333333332,0.3666666666666667,6.666666666666668,718666.6666666665,1.0833333333333333,0.03333333333333335,-4.466666666666667,0.8,-4.933333333333334,1.5333333333333332,46.56666666666666,1.4466666666666663,0.06666666666666668,-0.26666666666666666,-2.3666666666666667,-1.7,4.949999999999998,-104200000000.0,1.090769230769231,1.366666666666667
2020Q2,136600000000.0,353340000000.0,232750000000.0,202070000000.0,240180000000.0,176980000000.0,1346220000000.0,63670000000.0,415490000000.0,66480000000.0,25600000000.0,31960000000.0,326050000000.0,29280000000.0,4900000000.0,0.28600000000000003,1.3723333333333334,0.3526666666666667,0.5296666666666666,2460000.0,8350000.0,-1.4333333333333336,46.23666666666667,412788.0,-3.34,0.16666666666666666,17731.923076923078,1.2666666666666666,265.7033333333333,0.9666666666666668,0.3333333333333333,256.86,-43.0,1.5333333333333332,-29.266666666666666,2.7833333333333337,3867615.384615385,-2.266666666666667,-0.4666666666666666,-0.5,-58500000000.0,1233846.1538461538,-0.06666666666666672,-510666.66666666674,5.366666666666667,-2.8666666666666663,33.9,38.433333333333344,44.33333333333334,34.96666666666667,45.46666666666667,57.7,3409692.3076923075,5444000.0,-16.0,-28.33333333333333,-0.8999999999999995,193223.33333333328,3.4076923076923067,247.76153846153844,2.566666666666667,69.85000000000001,81.14999999999998,288.5,766.3153846153847,3807.084615384615,10.333333333333334,814.6,95.3,17633333333.333332,94.9,53.0,17.966666666666672,-22.1,-26.633333333333336,1.6666666666666663,-3886.333333333334,1.3333333333333333,0.03333333333333351,-4.392307692307694,-6.1923076923076925,0.43333333333333296,0.9666666666666672,-32.333333333333336,-54.33333333333334,0.1,0.5,-40.433333333333344,3100000000.0,539115.3846153846,242992.3076923077,30776.92307692308,-1.9,45.73333333333333,42.466666666666654,0.4000000000000001,13.033333333333333,10733333.333333334,0.484615384615385,807.2000000000003,-6875.666666666668,48.1,6566307.692307693,3375.615384615385,77461538461.53847,0.8333333333333334,34.46666666666667,-4397.0,20.666666666666668,13.033333333333333,-0.5,307.53846153846155,-26036666666.666668,-51566666666.666664,48.16666666666666,-667000000000.0,0.8333333333333336,-0.06666666666666672,2.9333333333333336,-1.5666666666666664,-0.1,-0.10000000000000002,-42.3,66.1,-1.466666666666666,74.30000000000003,2.733333333333333,37200000000.0,41.66666666666666,1178333.333333333,-0.2333333333333333,1017000.0,-0.3666666666666667,-24.066666666666666,4320000.0,3.733333333333333,90.53333333333336,0.26666666666666666,-26.66666666666667,691666.6666666665,0.25,-0.03333333333333351,1.9666666666666668,0.5,-32.0,-2.1666666666666665,34.76666666666666,0.7713333333333333,-0.03333333333333335,1.7333333333333332,0.06666666666666643,8.7,10.6,-170500000000.0,0.1496153846153846,-0.9333333333333332
2020Q3,117210000000.0,309420000000.0,201230000000.0,207480000000.0,216930000000.0,193180000000.0,1377420000000.0,71230000000.0,304890000000.0,64410000000.0,29190000000.0,29750000000.0,461990000000.0,41080000000.0,7610000000.0,0.17966666666666667,1.4029999999999998,0.287,0.4756666666666667,3603333.333333334,11746666.666666664,7.7,52.74666666666667,165738.33333333337,0.7466666666666667,0.2333333333333333,15440.307692307693,1.6666666666666667,268.57666666666665,1.4666666666666668,1.2333333333333332,259.76666666666665,6.2,1.8333333333333333,2.333333333333333,4.7333333333333325,-140071.42857142858,12.166666666666664,0.6333333333333333,1.1,-11133333333.333334,-1938642.8571428568,1.5666666666666669,143000.0,7.866666666666667,6.466666666666666,46.76666666666666,63.1,64.2,47.26666666666667,62.0,60.26666666666667,1202442.3076923077,6515666.666666668,9.333333333333334,16.0,1.366666666666667,40333.333333333336,3.1392857142857142,312.43571428571425,2.6666666666666665,69.33333333333333,84.61666666666666,297.76666666666665,796.7714285714287,3594.985714285715,5.066666666666666,806.4333333333334,101.0,-27433333333.333332,128.29999999999998,43.8,26.866666666666664,14.933333333333332,22.5,18.7,293163.0,-0.033333333333333326,1.1666666666666667,1.3769230769230771,-2.638461538461537,0.8999999999999999,1.2333333333333334,19.33333333333333,-2.0,0.8000000000000002,0.9666666666666668,-3.5,9400000000.000002,510138.46153846156,241107.6923076923,34538.46153846154,0.6,55.2,58.5,2.733333333333334,4.166666666666667,14266666.666666664,0.07857142857142861,332.7,448000.0,57.6,-3449857.1428571427,343706.84615384607,51384615384.61539,0.2333333333333333,34.6,221378.0,14.5,8.833333333333334,-0.7499999999999999,180.0769230769231,7080000000.0,-64866666666.66665,45.26666666666667,-129333333333.33333,1.3666666666666665,0.6333333333333334,1.2333333333333332,0.3666666666666667,0.4,0.4,12.633333333333333,71.16666666666667,0.9333333333333332,75.31666666666666,2.9166666666666665,49166666666.666664,77.66666666666667,1506000.0,0.43333333333333335,1442333.333333333,0.4333333333333333,18.766666666666666,6133333.333333332,5.233333333333333,93.06666666666666,1.4,16.333333333333332,620337.0,0.25,1.2,3.7,0.5,33.2,3.7000000000000006,55.16666666666666,0.6723333333333334,0.26666666666666666,-0.4666666666666668,1.4333333333333331,4.75,-7.75,-178500000000.0,0.11230769230769233,-0.0666666666666667
2020Q4,130380000000.0,302190000000.0,190630000000.0,182160000000.0,213070000000.0,197450000000.0,1347080000000.0,63040000000.0,297230000000.0,69390000000.0,31150000000.0,32370000000.0,465400000000.0,41600000000.0,8220000000.0,0.218,1.641,0.37366666666666665,0.6383333333333333,3785000.0,12095000.0,0.7666666666666667,102.02666666666666,59435.33333333334,0.2500000000000001,0.16666666666666666,7338.928571428572,1.8333333333333333,268.37000000000006,1.4666666666666668,1.5666666666666664,259.19666666666666,13.833333333333336,0.9333333333333332,3.533333333333333,-0.5166666666666666,-1594538.4615384615,1.8,0.20000000000000004,0.6333333333333333,-6833333333.333333,644692.3076923077,0.0666666666666667,-120333.33333333331,6.766666666666668,7.666666666666668,48.9,59.93333333333334,58.8,52.26666666666667,56.96666666666667,62.83333333333334,800375.0,6625000.0,12.666666666666664,18.33333333333333,0.6666666666666666,17666.666666666668,2.955,313.8833333333333,2.4833333333333334,74.85000000000002,87.56666666666668,290.4000000000001,833.3749999999999,3875.225,-3.9,831.9,102.7,46966666666.666664,119.26666666666668,48.73333333333333,28.6,16.133333333333333,27.6,31.5,463000.0,0.03333333333333333,0.06666666666666668,-0.2384615384615385,3.461538461538461,0.033333333333333326,-0.03333333333333336,20.666666666666668,7.666666666666668,0.8333333333333334,0.4666666666666667,2.1,22633333333.333332,488669.2307692308,252076.92307692303,45846.15384615384,0.5666666666666667,54.66666666666666,60.86666666666667,0.7000000000000001,-2.8666666666666667,15816666.666666664,1.0,97.23333333333332,291333.33333333326,55.83333333333334,80307.69230769231,795214.2857142857,-15714285714.285715,0.16666666666666666,34.63333333333333,342666.66666666674,10.266666666666667,5.7,0.4400000000000001,232.2142857142857,13933333333.333334,-51700000000.0,51.4,-147433333333.33334,0.0,0.1,-0.16666666666666666,0.2,0.10000000000000002,0.13333333333333333,7.2333333333333325,74.36666666666666,0.4,79.83333333333333,2.6166666666666667,53466666666.666664,87.0,1533333.333333333,0.10000000000000002,1561666.666666667,0.16666666666666666,23.23333333333333,6360000.0,4.466666666666667,95.2,0.7666666666666666,21.0,844666.6666666665,0.25,0.5333333333333333,1.65,0.7,2.1,1.3999999999999997,59.6,0.892,0.06666666666666668,-0.5333333333333333,0.13333333333333333,1.2999999999999998,1.15,-109800000000.0,0.09192307692307693,0.8666666666666667
2021Q1,157190000000.0,336480000000.0,216950000000.0,193010000000.0,240190000000.0,181090000000.0,1520790000000.0,60360000000.0,307370000000.0,63940000000.0,52110000000.0,34510000000.0,591470000000.0,52930000000.0,11770000000.0,0.26166666666666666,2.0176666666666665,0.6316666666666667,1.083,3656666.666666666,13023333.333333336,0.7666666666666666,100.89333333333332,48228.66666666666,0.4266666666666666,0.16666666666666666,4554.25,1.4333333333333336,270.5133333333333,1.5666666666666669,1.9,263.15666666666664,17.7,1.9,8.333333333333334,0.7333333333333333,-610153.8461538461,-3.233333333333333,2.0666666666666664,0.9333333333333332,1466666666.6666667,-463076.9230769231,0.2,31000.0,12.7,1.0333333333333323,55.53333333333333,64.63333333333334,61.6,55.03333333333334,60.29999999999999,70.0,809437.5,7469000.0,22.33333333333333,23.66666666666667,0.20000000000000004,21333.33333333333,3.0776923076923075,308.08461538461535,2.7,74.25,88.55,320.43333333333334,851.8307692307692,4033.2,2.266666666666667,810.9,96.33333333333331,108433333333.33333,114.8,51.3,32.166666666666664,25.96666666666667,34.766666666666666,58.56666666666666,417000.0,-0.03333333333333332,1.4666666666666668,-6.43846153846154,5.0769230769230775,3.1333333333333333,3.6666666666666665,14.666666666666664,2.333333333333333,1.3333333333333333,1.4333333333333336,10.9,78933333333.33333,516623.07692307705,228984.61538461532,46800.0,0.3666666666666665,61.4,84.56666666666666,0.9666666666666668,-3.8333333333333326,16200000.0,-0.6000000000000001,37.6,269333.33333333326,59.23333333333333,643538.4615384615,797750.0,-142833333333.33334,0.10000000000000002,34.833333333333336,448000.0,10.966666666666667,6.166666666666668,0.5833333333333334,302.1666666666667,17370000000.0,-71233333333.33333,52.46666666666667,-378000000000.0,3.8666666666666663,1.3,4.033333333333334,0.3666666666666667,0.13333333333333333,0.4333333333333333,11.0,74.6,0.033333333333333215,79.85000000000002,3.1333333333333333,119066666666.66667,83.0,1776333.333333333,0.6999999999999998,1580000.0,0.9333333333333332,33.800000000000004,6306666.666666668,12.1,96.76666666666668,1.1,15.0,566340.3333333335,0.25,0.7000000000000001,0.9333333333333332,0.9,6.400000000000001,4.233333333333333,63.2,1.2806666666666666,0.26666666666666666,8.0,1.8666666666666665,5.4,0.7,-195700000000.0,0.05115384615384617,2.9
2021Q2,147590000000.0,318320000000.0,197380000000.0,211630000000.0,226200000000.0,189460000000.0,1383100000000.0,69360000000.0,412980000000.0,66150000000.0,31500000000.0,37070000000.0,677420000000.0,59580000000.0,12540000000.0,0.3433333333333333,2.295666666666667,0.847,1.285,3880000.0,13070000.0,-2.6,107.54666666666668,22658.33333333333,0.20666666666666667,0.2333333333333333,3654.5384615384614,3.766666666666667,275.8533333333333,3.333333333333333,4.866666666666666,269.31666666666666,34.43333333333333,2.5,22.23333333333333,0.9166666666666666,-539923.0769230769,-0.7333333333333334,1.4,0.8666666666666666,-10966666666.666666,848461.5384615384,0.8999999999999999,101000.0,17.5,0.13333333333333314,51.96666666666667,65.76666666666667,63.1,54.46666666666666,63.06666666666666,78.96666666666665,543788.4615384615,9522666.666666666,28.0,34.0,0.4,6666.666666666668,3.1869230769230765,272.25384615384615,2.85,81.01666666666667,92.3,337.2999999999999,687.3153846153847,3102.0923076923077,-6.133333333333333,810.9,100.63333333333333,79333333333.33333,111.23333333333332,62.83333333333334,38.16666666666666,26.93333333333333,30.23333333333333,75.53333333333332,457333.33333333326,-0.26666666666666666,0.0,-17.2,14.199999999999998,-0.3666666666666667,-0.16666666666666666,12.0,25.33333333333333,1.7333333333333334,2.066666666666667,37.03333333333335,23833333333.333332,500116.66666666674,187983.33333333328,43466.66666666666,9.251858538542968e-18,60.83333333333334,89.89999999999998,0.8666666666666667,0.5666666666666665,17733333.333333332,-0.9384615384615383,-92.2,804000.0,62.26666666666667,-3807153.8461538474,503384.6153846154,56307692307.69232,0.5,34.86666666666667,558333.3333333335,10.133333333333336,5.933333333333333,1.0,352.53846153846155,30526666666.666668,-71933333333.33333,55.73333333333333,-177333333333.33334,-0.06666666666666665,0.9333333333333332,-0.2333333333333333,0.3666666666666667,0.8333333333333334,0.7666666666666666,22.66666666666667,75.16666666666667,0.6333333333333333,85.39999999999998,4.083333333333333,60466666666.66665,82.33333333333333,1679666.666666667,0.7999999999999999,1594666.666666667,0.7999999999999999,37.46666666666667,5836666.666666668,17.0,122.06666666666666,1.7,19.0,769333.3333333335,0.25,0.5333333333333333,0.6,0.7,6.6000000000000005,6.166666666666668,71.13333333333334,1.6203333333333332,0.5333333333333333,-5.0,0.5,2.2,1.15,-190300000000.0,0.023846153846153847,6.7
2021Q3,147530000000.0,310470000000.0,194060000000.0,197590000000.0,240080000000.0,203380000000.0,1410480000000.0,67860000000.0,316820000000.0,63240000000.0,38240000000.0,38600000000.0,737860000000.0,67920000000.0,14380000000.0,0.446,1.7433333333333334,0.8436666666666666,1.179,3033333.333333333,10293333.333333334,0.2999999999999998,110.17333333333332,17520.0,0.23,0.3666666666666667,2991.0714285714284,4.1000000000000005,279.47,3.6,5.366666666666667,273.6266666666666,13.633333333333333,3.7,17.566666666666666,0.1,-565307.6923076923,2.333333333333333,0.6000000000000001,0.65,20450000000.0,-1520307.6923076925,0.43333333333333335,36333.333333333336,18.85,-1.5666666666666669,50.70000000000001,66.10000000000001,63.13333333333333,53.5,63.46666666666667,78.39999999999998,370714.2857142858,10686500.0,27.0,24.33333333333333,0.3,30000.0,3.0484615384615386,261.5153846153847,2.9166666666666665,70.48333333333333,80.43333333333334,350.04999999999984,719.4461538461537,3374.723076923077,5.5,810.9,99.63333333333333,108500000000.0,115.63333333333333,34.1,32.833333333333336,29.366666666666664,18.566666666666666,69.39999999999999,421000.0,0.3333333333333333,0.20000000000000004,-17.2,16.415384615384614,0.7666666666666666,0.6666666666666666,8.666666666666666,10.333333333333334,1.35,1.2,15.666666666666664,-3550000000.0,418753.84615384607,193546.15384615387,30407.69230769232,0.15,60.16666666666666,82.10000000000002,0.8,1.3333333333333333,14433333.333333336,1.1153846153846154,-89.06666666666668,424000.0,62.56666666666666,-2600076.923076923,362285.7142857143,49142857142.85714,0.5333333333333333,34.766666666666666,457333.33333333326,8.833333333333334,5.133333333333334,0.9333333333333336,394.76923076923083,15690000000.0,-71700000000.0,52.13333333333333,-236500000000.0,0.7333333333333334,0.13333333333333333,0.09999999999999994,0.55,0.20000000000000004,0.4000000000000001,31.866666666666664,75.89999999999998,0.0,74.38333333333334,4.666666666666667,40650000000.0,77.0,1650666.666666667,0.6,1568000.0,0.7333333333333334,24.0,6053333.333333332,19.8,117.4,1.2,11.0,749333.3333333335,0.25,0.4333333333333333,0.4333333333333333,1.3,2.0,5.7,68.3,1.3496666666666668,0.26666666666666666,0.10000000000000002,0.5666666666666668,2.2,1.15,-190300000000.0,0.04807692307692309,8.233333333333334
